24.094888607220973,4.59598435437132,1
24.461259667138,5.187919277319218,1
23.12706373904805,4.071687707178432,1
22.9789332076536,4.076732937401848,1
21.425493105104824,2.60820502726176,1
22.922129878350404,4.510214991106058,1
25.408920360147004,5.429820261397764,1
24.254566878841896,5.773861213288582,1
23.372947372127776,4.7993037993186425,1
25.9063056458908,5.532518541531474,1
28.272214454872373,5.981740099915612,2
28.3618349833606,6.301023256218872,2
26.401314670465347,4.53566256887637,2
27.40866345831653,5.620773612300876,2
28.77742842204879,5.305676626958079,2
28.18412319670036,4.873655106033336,2
26.53729878440789,5.118266884839056,2
28.38922634766223,6.145922543900717,2
27.51575290282545,5.395157897723622,2
27.24811497874085,5.425243066410477,2
